Nuclide ; U-235 
Element ; Uranium
Z ; 92
Daughter(s) ; (alpha) ; Th-231 ; 100
Qalpha ; 4678.3
Possible parent(s) ; (B+, EC) ; Np-235 ; 99.9986 ; (alpha) ; Pu-239 ; 100
Half-life (a) ; 704E6 ; 1E6
Half-life (s) ; 22.216E15 ; 0.032E15
Decay constant (1/s) ; 31.200E-18 ; 0.044E-18
Specific activity (Bq/g) ; 79.95E3 ; 0.11E3
Reference ; CNDC - 2014
Emissions (1051 lines) sorted by nuclide and by increasing energy
------------------------------------------------------ U-235 -----------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end ; Parent
52.32 ;  ; 0.0000014 ;  ; g ; Fr-223 ; 10 ; 6 ; Ac-227
53.7 ; 0.2 ; 0.000041 ; 0.000010 ; g ; Fr-223 ; 14 ; 11 ; Ac-227
55.0 ; 0.1 ; 0.00044 ; 0.00008 ; g ; Fr-223 ; 2 ; 0 ; Ac-227
55.80 ; 0.05 ; 0.0000039 ;  ; g ; Fr-223 ; 16 ; 11 ; Ac-227
57.56 ; 0.05 ; 0.0000032 ;  ; g ; Fr-223 ; 16 ; 10 ; Ac-227
59.4 ; 0.2 ; 0.000041 ; 0.000010 ; g ; Fr-223 ; 8 ; 5 ; Ac-227
60.6 ; 0.3 ; 0.000041 ; 0.000010 ; g ; Fr-223 ; 8 ; 4 ; Ac-227
69.28 ; 0.08 ; 0.0039 ; 0.0006 ; g ; Fr-223 ; 3 ; 1 ; Ac-227
70.6 ; 0.2 ; 0.000083 ; 0.000030 ; g ; Fr-223 ; 14 ; 10 ; Ac-227
72.5 ; 0.2 ; 0.000069 ; 0.000030 ; g ; Fr-223 ; 9 ; 4 ; Ac-227
72.5 ; 0.2 ; 0.000069 ; 0.000030 ; g ; Fr-223 ; 16 ; 9 ; Ac-227
79.54 ; 0.08 ; 0.0011 ; 0.0001 ; g ; Fr-223 ; 6 ; 2 ; Ac-227
82.2 ; 0.1 ; 0.00083 ; 0.00010 ; g ; Fr-223 ; 3 ; 0 ; Ac-227
83.0 ; 0.1 ; 0.0000014 ;  ; g ; Fr-223 ; 15 ; 8 ; Ac-227
83.23 ;  ; 0.0043 ; 0.0012 ; XKa2 ; Fr ;  ;  ; Ac-227
85.0 ; 0.5 ; 0.000011 ;  ; g ; Fr-223 ; 12 ; 6 ; Ac-227
86.1 ;  ; 0.0070 ; 0.0019 ; XKa1 ; Fr ;  ;  ; Ac-227
86.1 ; 0.1 ; 0.00047 ;  ; g ; Fr-223 ; 10 ; 5 ; Ac-227
86.7 ; 0.2 ; 0.0028 ; 0.0004 ; g ; Fr-223 ; 4 ; 1 ; Ac-227
88.1 ; 0.1 ; 0.00069 ; 0.00010 ; g ; Fr-223 ; 5 ; 1 ; Ac-227
88.1 ; 0.1 ; 0.00069 ; 0.00010 ; g ; Fr-223 ; 11 ; 5 ; Ac-227
88.5 ; 0.6 ; 0.00000097 ;  ; g ; Fr-223 ; 13 ; 6 ; Ac-227
90.0 ; 0.1 ; 0.00018 ; 0.00007 ; g ; Fr-223 ; 9 ; 3 ; Ac-227
97.4527 ;  ; 0.0024 ; 0.0007 ; XK'b1 ; Fr ;  ;  ; Ac-227
99.6 ; 0.1 ; 0.0051 ; 0.0007 ; g ; Fr-223 ; 4 ; 0 ; Ac-227
100.56 ;  ; 0.00079 ; 0.00022 ; XK'b2 ; Fr ;  ;  ; Ac-227
101.0 ; 0.1 ; 0.00069 ; 0.00030 ; g ; Fr-223 ; 5 ; 0 ; Ac-227
105.0 ; 0.2 ; 0.00034 ; 0.00010 ; g ; Fr-223 ; 10 ; 3 ; Ac-227
106.85 ; 0.10 ; 0.0011 ; 0.0001 ; g ; Fr-223 ; 11 ; 3 ; Ac-227
108.0 ; 0.3 ; 0.000041 ; 0.000010 ; g ; Fr-223 ; 14 ; 6 ; Ac-227
118.7 ; 0.4 ; 0.000041 ; 0.000010 ; g ; Fr-223 ; 12 ; 5 ; Ac-227
121.6 ; 0.1 ; 0.0012 ; 0.0003 ; g ; Fr-223 ; 6 ; 1 ; Ac-227
121.6 ; 0.1 ; 0.0012 ; 0.0003 ; g ; Fr-223 ; 18 ; 15 ; Ac-227
134.5 ; 0.1 ; 0.00055 ; 0.00010 ; g ; Fr-223 ; 6 ; 0 ; Ac-227
137.4 ; 0.1 ; 0.00041 ; 0.00010 ; g ; Fr-223 ; 12 ; 3 ; Ac-227
140.9 ; 0.1 ; 0.00021 ; 0.00006 ; g ; Fr-223 ; 13 ; 3 ; Ac-227
143.0 ; 0.1 ; 0.00028 ; 0.00006 ; g ; Fr-223 ; 14 ; 4 ; Ac-227
143.0 ; 0.1 ; 0.00028 ; 0.00006 ; g ; Fr-223 ; 18 ; 13 ; Ac-227
143.65 ; 0.05 ; 0.000026 ;  ; g ; Fr-223 ; 16 ; 5 ; Ac-227
146.0 ; 0.2 ; 0.0000088 ;  ; g ; Fr-223 ; 18 ; 12 ; Ac-227
147.61 ; 0.08 ; 0.0025 ; 0.0003 ; g ; Fr-223 ; 8 ; 1 ; Ac-227
149.3 ; 0.3 ; 0.000014 ;  ; g ; Fr-223 ; 7 ; 0 ; Ac-227
159.2 ; 0.1 ; 0.00055 ; 0.00010 ; g ; Fr-223 ; 9 ; 1 ; Ac-227
160.49 ; 0.10 ; 0.0044 ; 0.0004 ; g ; Fr-223 ; 8 ; 0 ; Ac-227
161.4 ; 0.4 ; 0.00014 ; 0.00004 ; g ; Fr-223 ; 15 ; 3 ; Ac-227
162.6 ; 0.2 ; 0.000055 ; 0.000030 ; g ; Fr-223 ; 16 ; 3 ; Ac-227
172.0 ; 0.1 ; 0.00097 ; 0.00010 ; g ; Fr-223 ; 9 ; 0 ; Ac-227
174.3 ; 0.1 ; 0.00028 ; 0.00006 ; g ; Fr-223 ; 10 ; 1 ; Ac-227
176.1 ; 0.1 ; 0.00033 ; 0.00004 ; g ; Fr-223 ; 18 ; 11 ; Ac-227
176.1 ; 0.1 ; 0.00033 ; 0.00006 ; g ; Fr-223 ; 11 ; 1 ; Ac-227
206.8 ; 0.1 ; 0.00097 ; 0.00010 ; g ; Fr-223 ; 12 ; 1 ; Ac-227
216.6 ; 0.3 ; 0.000055 ; 0.000030 ; g ; Fr-223 ; 17 ; 1 ; Ac-227
219.2 ; 0.4 ; 0.0000140 ; 0.0000004 ; g ; Fr-223 ; -1 ; 1 ; Ac-227
229.7 ; 0.1 ; 0.00041 ; 0.00007 ; g ; Fr-223 ; 14 ; 1 ; Ac-227
230.9 ; 0.5 ; 0.000014 ;  ; g ; Fr-223 ; 15 ; 1 ; Ac-227
231.79 ; 0.05 ; 0.0000072 ;  ; g ; Fr-223 ; 16 ; 1 ; Ac-227
242.6 ; 0.2 ; 0.00028 ; 0.00007 ; g ; Fr-223 ; 14 ; 0 ; Ac-227
243.9 ; 0.4 ; 0.0000280 ; 0.0000008 ; g ; Fr-223 ; 15 ; 0 ; Ac-227
283.4 ; 0.3 ; 0.000055 ; 0.000030 ; g ; Fr-223 ; 18 ; 3 ; Ac-227
351.7 ; 0.3 ; 0.000055 ; 0.000030 ; g ; Fr-223 ; 23 ; 11 ; Ac-227
415.6 ; 0.3 ; 0.00021 ; 0.00006 ; g ; Fr-223 ; 22 ; 4 ; Ac-227
439.60 ; 0.05 ; 0.000034 ; 0.000001 ; g ; Fr-223 ; 23 ; 5 ; Ac-227
441.0 ; 0.4 ; 0.000055 ; 0.000030 ; g ; Fr-223 ; 23 ; 4 ; Ac-227
460.2 ; 0.3 ; 0.00021 ; 0.00006 ; g ; Fr-223 ; 22 ; 2 ; Ac-227
527.6 ; 0.1 ; 0.000029 ;  ; g ; Fr-223 ; 23 ; 1 ; Ac-227
540.40 ; 0.05 ; 0.00007 ;  ; g ; Fr-223 ; 23 ; 0 ; Ac-227
4362.83 ; 0.15 ; 0.00004 ;  ; a ; Ac-227 ; 0 ; 24 ; Ac-227
4422.03 ; 0.28 ; 0.00008 ;  ; a ; Ac-227 ; 0 ; 23 ; Ac-227
4447.12 ; 0.26 ; 0.0007 ;  ; a ; Ac-227 ; 0 ; 22 ; Ac-227
4459 ; 7 ; 0.00007 ;  ; a ; Ac-227 ; 0 ; 21 ; Ac-227
4512 ; 5 ; 0.00004 ;  ; a ; Ac-227 ; 0 ; 20 ; Ac-227
4581 ; 7 ; 0.00004 ;  ; a ; Ac-227 ; 0 ; 19 ; Ac-227
4594.21 ; 0.17 ; 0.0003 ;  ; a ; Ac-227 ; 0 ; 18 ; Ac-227
4714.88 ; 0.15 ; 0.006 ; 0.003 ; a ; Ac-227 ; 0 ; 14 ; Ac-227
4737.50 ; 0.16 ; 0.0012 ;  ; a ; Ac-227 ; 0 ; 12 ; Ac-227
4769.35 ; 0.17 ; 0.025 ; 0.007 ; a ; Ac-227 ; 0 ; 10 ; Ac-227
4784.19 ; 0.15 ; 0.0011 ;  ; a ; Ac-227 ; 0 ; 9 ; Ac-227
4795.58 ; 0.15 ; 0.014 ; 0.007 ; a ; Ac-227 ; 0 ; 8 ; Ac-227
4821.09 ; 0.15 ; 0.001 ;  ; a ; Ac-227 ; 0 ; 6 ; Ac-227
4855.36 ; 0.15 ; 0.08 ; 0.01 ; a ; Ac-227 ; 0 ; 4 ; Ac-227
4872.55 ; 0.15 ; 0.087 ; 0.007 ; a ; Ac-227 ; 0 ; 3 ; Ac-227
4899.23 ; 0.15 ; 0.0015 ;  ; a ; Ac-227 ; 0 ; 2 ; Ac-227
4940.57 ; 0.15 ; 0.546 ; 0.017 ; a ; Ac-227 ; 0 ; 1 ; Ac-227
4953.23 ; 0.14 ; 0.658 ; 0.014 ; a ; Ac-227 ; 0 ; 0 ; Ac-227
----------------------------------------------------- Th-227 -----------------------------------------------------
6.5 ; 0.3 ; 0.09 ; 0.03 ; g ; Ra-223 ; 6 ; 5 ; Th-227
8.15 ; 0.20 ; 0.008 ; 0.003 ; g ; Ra-223 ; 17 ; 16 ; Th-227
14.489 ;  ; 41.3 ; 1.7 ; XL ; Ra ;  ;  ; Th-227
20.25 ; 0.05 ; 0.23 ; 0.03 ; g ; Ra-223 ; 2 ; 1 ; Th-227
20.94 ; 0.05 ; 0.006 ; 0.003 ; g ; Ra-223 ; 25 ; 22 ; Th-227
22.0 ; 0.2 ; 0.009 ; 0.009 ; g ; Ra-223 ; -1 ; 1 ; Th-227
24.13 ; 0.05 ; 0.086 ; 0.008 ; g ; Ra-223 ; -1 ; 2 ; Th-227
27.41 ; 0.09 ; 0.029 ; 0.005 ; g ; Ra-223 ; -1 ; 3 ; Th-227
29.60 ; 0.03 ; 0.0058 ; 0.0003 ; g ; Ra-223 ; 4 ; 2 ; Th-227
29.86 ; 0.01 ; 0.074 ; 0.011 ; g ; Ra-223 ; 1 ; 0 ; Th-227
31.58 ; 0.01 ; 0.067 ; 0.011 ; g ; Ra-223 ; 3 ; 1 ; Th-227
33.39 ; 0.08 ; 0.008 ; 0.003 ; g ; Ra-223 ; 20 ; 17 ; Th-227
40.20 ; 0.03 ; 0.015 ; 0.004 ; g ; Ra-223 ; 25 ; 21 ; Th-227
41.93 ; 0.05 ; 0.028 ; 0.013 ; g ; Ra-223 ; 20 ; 15 ; Th-227
43.77 ; 0.05 ; 0.208 ; 0.016 ; g ; Ra-223 ; 14 ; 12 ; Th-227
43.8 ; 0.5 ; 0.054 ; 0.022 ; g ; Ra-223 ; -1 ; 4 ; Th-227
44.22 ; 0.12 ; 0.052 ; 0.013 ; g ; Ra-223 ; 5 ; 4 ; Th-227
44.40 ; 0.05 ; 0.016 ; 0.010 ; g ; Ra-223 ; 8 ; 6 ; Th-227
48.30 ; 0.03 ; 0.014 ; 0.005 ; g ; Ra-223 ; 15 ; 12 ; Th-227
49.82 ; 0.05 ; 0.42 ; 0.09 ; g ; Ra-223 ; 4 ; 1 ; Th-227
50.13 ; 0.01 ; 8.2 ; 0.5 ; g ; Ra-223 ; 2 ; 0 ; Th-227
50.85 ; 0.05 ; 0.015 ; 0.006 ; g ; Ra-223 ; 7 ; 5 ; Th-227
54.19 ; 0.04 ; 0.0063 ; 0.0013 ; g ; Ra-223 ; 15 ; 11 ; Th-227
56.00 ; 0.06 ; 0.0048 ; 0.0002 ; g ; Ra-223 ; 23 ; 20 ; Th-227
56.42 ; 0.07 ; 0.009 ; 0.008 ; g ; Ra-223 ; 16 ; 12 ; Th-227
59.6 ; 0.5 ; 0.010 ; 0.004 ; g ; Ra-223 ; -1 ; 8 ; Th-227
61.44 ; 0.02 ; 0.088 ; 0.011 ; g ; Ra-223 ; 3 ; 0 ; Th-227
62.45 ; 0.05 ; 0.20 ; 0.03 ; g ; Ra-223 ; 17 ; 11 ; Th-227
62.68 ; 0.03 ; 0.007 ; 0.003 ; g ; Ra-223 ; 21 ; 17 ; Th-227
64.35 ; 0.10 ; 0.025 ; 0.004 ; g ; Ra-223 ; 18 ; 12 ; Th-227
66.2 ; 0.5 ; 0.006 ; 0.004 ; g ; Ra-223 ; -1 ; 9 ; Th-227
66.4 ; 0.5 ; 0.008 ; 0.004 ; g ; Ra-223 ; -1 ; 10 ; Th-227
68.7 ; 0.1 ; 0.0058 ; 0.0003 ; g ; Ra-223 ; -1 ; 11 ; Th-227
68.74 ; 0.03 ; 0.057 ; 0.010 ; g ; Ra-223 ; 6 ; 3 ; Th-227
69.8 ; 0.3 ; 0.010 ; 0.004 ; g ; Ra-223 ; -1 ; 12 ; Th-227
72.85 ; 0.05 ; 0.024 ; 0.019 ; g ; Ra-223 ; 10 ; 7 ; Th-227
73.63 ; 0.05 ; 0.014 ; 0.005 ; g ; Ra-223 ; 5 ; 2 ; Th-227
75.01 ; 0.05 ; 0.026 ; 0.010 ; g ; Ra-223 ; -1 ; 0 ; Th-227
77.4 ; 0.4 ; 0.0101 ; 0.0005 ; g ; Ra-223 ; -1 ; 13 ; Th-227
79.69 ; 0.02 ; 1.90 ; 0.11 ; g ; Ra-223 ; 4 ; 0 ; Th-227
85.43 ;  ; 1.81 ; 0.06 ; XKa2 ; Ra ;  ;  ; Th-227
88.47 ;  ; 2.96 ; 0.10 ; XKa1 ; Ra ;  ;  ; Th-227
89.6 ; 0.4 ; 0.0038 ; 0.0013 ; g ; Ra-223 ; 23 ; 17 ; Th-227
93.88 ; 0.05 ; 1.48 ; 0.08 ; g ; Ra-223 ; 5 ; 1 ; Th-227
94.97 ; 0.05 ; 0.024 ; 0.014 ; g ; Ra-223 ; 7 ; 4 ; Th-227
96.03 ; 0.05 ; 0.068 ; 0.013 ; g ; Ra-223 ; 20 ; 11 ; Th-227
99.58 ; 0.10 ; 0.025 ; 0.006 ; g ; Ra-223 ; 15 ; 9 ; Th-227
99.6 ; 0.2 ; 0.013 ; 0.001 ; g ; Ra-223 ; 24 ; 17 ; Th-227
100.1 ;  ; 1.04 ; 0.04 ; XK'b1 ; Ra ;  ;  ; Th-227
100.27 ; 0.03 ; 0.082 ; 0.016 ; g ; Ra-223 ; 6 ; 1 ; Th-227
102.5 ; 0.1 ; 0.00113 ; 0.00005 ; g ; Ra-223 ; 23 ; 14 ; Th-227
103.3083 ;  ; 0.340 ; 0.013 ; XK'b2 ; Ra ;  ;  ; Th-227
105.2 ; 0.1 ; 0.0097 ; 0.0005 ; g ; Ra-223 ; 11 ; 7 ; Th-227
107.76 ; 0.07 ; 0.0076 ; 0.0025 ; g ; Ra-223 ; 16 ; 9 ; Th-227
109.2 ; 0.4 ; 0.0052 ; 0.0015 ; g ; Ra-223 ; 22 ; 13 ; Th-227
110.65 ; 0.05 ; 0.0032 ; 0.0020 ; g ; Ra-223 ; 25 ; 15 ; Th-227
112.6 ; 0.5 ; 0.009 ; 0.004 ; g ; Ra-223 ; -1 ; 14 ; Th-227
113.11 ;  ; 0.19 ; 0.09 ; g ; Ra-223 ; 7 ; 3 ; Th-227
113.11 ; 0.05 ; 0.55 ; 0.10 ; g ; Ra-223 ; 8 ; 3 ; Th-227
117.20 ; 0.05 ; 0.194 ; 0.017 ; g ; Ra-223 ; 10 ; 6 ; Th-227
117.5 ; 0.5 ; 0.012 ; 0.004 ; g ; Ra-223 ; -1 ; 61 ; Th-227
123.58 ; 0.10 ; 0.014 ; 0.005 ; g ; Ra-223 ; 10 ; 5 ; Th-227
124.44 ; 0.20 ; 0.0040 ; 0.0022 ; g ; Ra-223 ; 21 ; 11 ; Th-227
128.02 ; 0.02 ; 0.0032 ; 0.0005 ; g ; Ra-223 ; -1 ; 15 ; Th-227
129.4 ; 0.2 ; 0.0013 ; 0.0006 ; g ; Ra-223 ; -1 ; 19 ; Th-227
134.6 ; 0.1 ; 0.033 ; 0.007 ; g ; Ra-223 ; 19 ; 9 ; Th-227
138.4 ; 0.1 ; 0.014 ; 0.003 ; g ; Ra-223 ; -1 ; 23 ; Th-227
140.6 ; 0.3 ; 0.021 ; 0.003 ; g ; Ra-223 ; -1 ; 24 ; Th-227
141.42 ; 0.05 ; 0.058 ; 0.012 ; g ; Ra-223 ; 13 ; 7 ; Th-227
141.42 ; 0.05 ; 0.058 ; 0.012 ; g ; Ra-223 ; 20 ; 9 ; Th-227
150.14 ; 0.20 ; 0.011 ; 0.003 ; g ; Ra-223 ; 11 ; 6 ; Th-227
162.19 ; 0.10 ; 0.008 ; 0.003 ; g ; Ra-223 ; 24 ; 11 ; Th-227
164.52 ; 0.10 ; 0.014 ; 0.003 ; g ; Ra-223 ; -1 ; 25 ; Th-227
168.36 ; 0.10 ; 0.014 ; 0.003 ; g ; Ra-223 ; 17 ; 7 ; Th-227
169.95 ; 0.10 ; 0.0054 ; 0.0022 ; g ; Ra-223 ; 21 ; 9 ; Th-227
171.5 ; 0.2 ; 0.0038 ; 0.0013 ; g ; Ra-223 ; -1 ; 27 ; Th-227
173.45 ; 0.03 ; 0.017 ; 0.003 ; g ; Ra-223 ; 9 ; 3 ; Th-227
175.8 ; 0.3 ; 0.020 ; 0.005 ; g ; Ra-223 ; -1 ; 30 ; Th-227
181.1 ; 0.3 ; 0.0025 ; 0.0013 ; g ; Ra-223 ; -1 ; 33 ; Th-227
182.3 ; 0.2 ; 0.0038 ; 0.0013 ; g ; Ra-223 ; -1 ; 35 ; Th-227
184.65 ; 0.05 ; 0.035 ; 0.004 ; g ; Ra-223 ; 9 ; 2 ; Th-227
197.56 ; 0.10 ; 0.013 ; 0.004 ; g ; Ra-223 ; 25 ; 10 ; Th-227
200.5 ; 0.1 ; 0.013 ; 0.009 ; g ; Ra-223 ; 11 ; 4 ; Th-227
201.64 ; 0.10 ; 0.023 ; 0.003 ; g ; Ra-223 ; 20 ; 7 ; Th-227
202.5 ; 0.5 ; 0.006 ; 0.003 ; g ; Ra-223 ; -1 ; 37 ; Th-227
204.14 ; 0.10 ; 0.22 ; 0.03 ; g ; Ra-223 ; 15 ; 6 ; Th-227
204.98 ; 0.10 ; 0.16 ; 0.03 ; g ; Ra-223 ; 9 ; 1 ; Th-227
206.08 ; 0.05 ; 0.25 ; 0.03 ; g ; Ra-223 ; 14 ; 5 ; Th-227
210.62 ; 0.05 ; 1.22 ; 0.11 ; g ; Ra-223 ; 15 ; 5 ; Th-227
212.70 ; 0.04 ; 0.077 ; 0.010 ; g ; Ra-223 ; 17 ; 6 ; Th-227
212.7 ; 0.3 ; 0.019 ; 0.005 ; g ; Ra-223 ; 26 ; 10 ; Th-227
216.0 ; 0.1 ; 0.00025 ; 0.00013 ; g ; Ra-223 ; -1 ; 40 ; Th-227
218.90 ; 0.05 ; 0.107 ; 0.011 ; g ; Ra-223 ; 11 ; 3 ; Th-227
219.0 ; 0.2 ; 0.049 ; 0.012 ; g ; Ra-223 ; -1 ; 43 ; Th-227
223.2 ; 0.4 ; 0.0050 ; 0.0013 ; g ; Ra-223 ; -1 ; 45 ; Th-227
225.5 ; 0.3 ; 0.009 ; 0.003 ; g ; Ra-223 ; 26 ; 9 ; Th-227
229.9 ; 0.5 ; 0.0038 ; 0.0013 ; g ; Ra-223 ; 21 ; 7 ; Th-227
234.76 ; 0.10 ; 0.44 ; 0.05 ; g ; Ra-223 ; 9 ; 0 ; Th-227
235.96 ; 0.02 ; 12.6 ; 0.6 ; g ; Ra-223 ; 12 ; 2 ; Th-227
246.12 ; 0.10 ; 0.0120 ; 0.0022 ; g ; Ra-223 ; 20 ; 6 ; Th-227
248.1 ; 0.1 ; 0.024 ; 0.005 ; g ; Ra-223 ; -1 ; 63 ; Th-227
249.6 ; 0.5 ; 0.0076 ; 0.0025 ; g ; Ra-223 ; 22 ; 8 ; Th-227
250.15 ; 0.05 ; 0.0087 ; 0.0017 ; g ; Ra-223 ; 11 ; 1 ; Th-227
250.27 ; 0.08 ; 0.44 ; 0.04 ; g ; Ra-223 ; 14 ; 4 ; Th-227
252.50 ; 0.05 ; 0.108 ; 0.016 ; g ; Ra-223 ; 20 ; 5 ; Th-227
254.63 ; 0.03 ; 0.69 ; 0.13 ; g ; Ra-223 ; 15 ; 4 ; Th-227
256.23 ; 0.02 ; 6.8 ; 0.4 ; g ; Ra-223 ; 12 ; 1 ; Th-227
260.6 ; 0.2 ; 0.0051 ; 0.0013 ; g ; Ra-223 ; -1 ; 47 ; Th-227
262.87 ; 0.05 ; 0.105 ; 0.009 ; g ; Ra-223 ; 16 ; 4 ; Th-227
265.3 ; 0.2 ; 0.0050 ; 0.0013 ; g ; Ra-223 ; -1 ; 50 ; Th-227
267.05 ; 0.20 ; 0.010 ; 0.003 ; g ; Ra-223 ; 27 ; 10 ; Th-227
267.86 ; 0.20 ; 0.0069 ; 0.0025 ; g ; Ra-223 ; 24 ; 8 ; Th-227
270.56 ; 0.20 ; 0.028 ; 0.009 ; g ; Ra-223 ; 25 ; 7 ; Th-227
272.91 ; 0.05 ; 0.50 ; 0.03 ; g ; Ra-223 ; 15 ; 3 ; Th-227
279.80 ; 0.05 ; 0.053 ; 0.013 ; g ; Ra-223 ; 14 ; 2 ; Th-227
280.7 ; 0.3 ; 0.0025 ; 0.0013 ; g ; Ra-223 ; 21 ; 5 ; Th-227
281.42 ; 0.05 ; 0.174 ; 0.014 ; g ; Ra-223 ; 17 ; 3 ; Th-227
284.24 ; 0.10 ; 0.039 ; 0.013 ; g ; Ra-223 ; 15 ; 2 ; Th-227
285.52 ; 0.10 ; 0.043 ; 0.012 ; g ; Ra-223 ; 26 ; 7 ; Th-227
286.09 ; 0.02 ; 1.70 ; 0.17 ; g ; Ra-223 ; 12 ; 0 ; Th-227
289.59 ; 0.10 ; 1.9 ; 0.4 ; g ; Ra-223 ; 19 ; 4 ; Th-227
289.77 ; 0.10 ; 0.019 ; 0.004 ; g ; Ra-223 ; 28 ; 10 ; Th-227
292.41 ; 0.05 ; 0.064 ; 0.008 ; g ; Ra-223 ; 16 ; 2 ; Th-227
296.50 ; 0.05 ; 0.43 ; 0.04 ; g ; Ra-223 ; 20 ; 4 ; Th-227
299.98 ; 0.03 ; 2.16 ; 0.12 ; g ; Ra-223 ; 14 ; 1 ; Th-227
300.50 ; 0.16 ; 0.014 ; 0.003 ; g ; Ra-223 ; 18 ; 2 ; Th-227
304.50 ; 0.02 ; 1.12 ; 0.14 ; g ; Ra-223 ; 15 ; 1 ; Th-227
306.1 ; 0.3 ; 0.010 ; 0.004 ; g ; Ra-223 ; -1 ; 53 ; Th-227
308.40 ; 0.03 ; 0.017 ; 0.003 ; g ; Ra-223 ; 23 ; 5 ; Th-227
312.69 ; 0.03 ; 0.50 ; 0.04 ; g ; Ra-223 ; 16 ; 1 ; Th-227
314.75 ; 0.10 ; 0.034 ; 0.002 ; g ; Ra-223 ; -1 ; 55 ; Th-227
314.85 ; 0.04 ; 0.48 ; 0.04 ; g ; Ra-223 ; 20 ; 3 ; Th-227
318.46 ; 0.20 ; 0.0066 ; 0.0022 ; g ; Ra-223 ; 24 ; 5 ; Th-227
319.24 ; 0.05 ; 0.031 ; 0.007 ; g ; Ra-223 ; 19 ; 2 ; Th-227
324.88 ; 0.20 ; 0.010 ; 0.003 ; g ; Ra-223 ; 21 ; 4 ; Th-227
325.99 ; 0.18 ; 0.0062 ; 0.0025 ; g ; Ra-223 ; 20 ; 2 ; Th-227
329.85 ; 0.02 ; 2.9 ; 0.2 ; g ; Ra-223 ; 14 ; 0 ; Th-227
332.2 ; 0.2 ; 0.0016 ; 0.0005 ; g ; Ra-223 ; -1 ; 57 ; Th-227
334.37 ; 0.02 ; 1.11 ; 0.09 ; g ; Ra-223 ; 15 ; 0 ; Th-227
339.76 ; 0.10 ; 0.0038 ; 0.0013 ; g ; Ra-223 ; 27 ; 8 ; Th-227
342.55 ; 0.04 ; 0.34 ; 0.09 ; g ; Ra-223 ; 16 ; 0 ; Th-227
346.45 ; 0.01 ; 0.0117 ; 0.0014 ; g ; Ra-223 ; 20 ; 1 ; Th-227
348.5 ; 0.5 ; 0.0066 ; 0.0022 ; g ; Ra-223 ; -1 ; 60 ; Th-227
350.54 ; 0.07 ; 0.107 ; 0.018 ; g ; Ra-223 ; 18 ; 0 ; Th-227
352.61 ; 0.10 ; 0.0098 ; 0.0022 ; g ; Ra-223 ; 23 ; 4 ; Th-227
362.63 ; 0.10 ; 0.050 ; 0.003 ; g ; Ra-223 ; 22 ; 3 ; Th-227
369.35 ; 0.05 ; 0.0060 ; 0.0013 ; g ; Ra-223 ; 19 ; 0 ; Th-227
370.93 ; 0.08 ; 0.004 ; 0.003 ; g ; Ra-223 ; 23 ; 3 ; Th-227
374.8 ; 0.2 ; 0.00151 ; 0.00007 ; g ; Ra-223 ; 21 ; 1 ; Th-227
376.27 ; 0.10 ; 0.0050 ; 0.0013 ; g ; Ra-223 ; 20 ; 0 ; Th-227
379.4 ; 0.1 ; 0.010 ; 0.003 ; g ; Ra-223 ; -1 ; 62 ; Th-227
382.2 ; 0.3 ; 0.0063 ; 0.0013 ; g ; Ra-223 ; 23 ; 2 ; Th-227
383.51 ; 0.04 ; 0.024 ; 0.023 ; g ; Ra-223 ; 25 ; 3 ; Th-227
392.4 ; 0.5 ; 0.0098 ; 0.0022 ; g ; Ra-223 ; -1 ; 64 ; Th-227
398.6 ; 0.3 ; 0.0014 ; 0.0004 ; g ; Ra-223 ; 26 ; 3 ; Th-227
402.2 ; 0.3 ; 0.008 ; 0.005 ; g ; Ra-223 ; 23 ; 1 ; Th-227
415.11 ; 0.10 ; 0.0014 ; 0.0006 ; g ; Ra-223 ; 25 ; 1 ; Th-227
432.33 ; 0.10 ; 0.0040 ; 0.0005 ; g ; Ra-223 ; 23 ; 0 ; Th-227
442.5 ; 1.0 ; 0.000058 ; 0.000003 ; g ; Ra-223 ; -1 ; 66 ; Th-227
445 ;  ; 0.0005 ; 0.0005 ; g ; Ra-223 ; -1 ; 68 ; Th-227
448.0 ; 0.6 ; 0.000139 ; 0.000007 ; g ; Ra-223 ; 49 ; 26 ; Th-227
452.9 ; 0.3 ; 0.001 ;  ; g ; Ra-223 ; 36 ; 15 ; Th-227
457.5 ; 0.1 ; 0.000068 ; 0.000003 ; g ; Ra-223 ; 36 ; 14 ; Th-227
462 ; 1 ; 0.000048 ; 0.000002 ; g ; Ra-223 ; -1 ; 70 ; Th-227
466.8 ; 0.2 ; 0.0005 ; 0.0003 ; g ; Ra-223 ; 30 ; 5 ; Th-227
469.0 ; 0.2 ; 0.0009 ; 0.0003 ; g ; Ra-223 ; -1 ; 72 ; Th-227
480 ; 1 ; 0.00029 ; 0.00009 ; g ; Ra-223 ; 40 ; 17 ; Th-227
482 ; 1 ; 0.00014 ; 0.00004 ; g ; Ra-223 ; 43 ; 20 ; Th-227
493.1 ; 0.2 ; 0.00053 ; 0.00008 ; g ; Ra-223 ; 40 ; 14 ; Th-227
507.5 ; 0.1 ; 0.00064 ; 0.00025 ; g ; Ra-223 ; 42 ; 15 ; Th-227
