Nuclide ; Br-87 
Element ; Bromine
Z ; 35
Daughter(s) ; (B-) ; Kr-87 ; 100
Q- ; 6817.8
Half-life (s) ; 55.65 ; 0.13
Decay constant (1/s) ; 12.455E-3 ; 0.029E-3
Specific activity (Bq/g) ; 86.22E18 ; 0.20E18
Reference ; NDS 62 - 1999
Emissions (361 lines) sorted by increasing energy
------------------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
3917.06 ; 0.10 ; 2.0 ; 0.1 ; g ; Kr-87 ; -1 ; 265 ; 
3930.2 ; 0.1 ; 0.11 ; 0.05 ; g ; Kr-87 ; -1 ; 266 ; 
3970.0 ; 0.1 ; 0.059 ; 0.020 ; g ; Kr-87 ; -1 ; 267 ; 
4012.3 ; 0.3 ; 0.0064 ; 0.0008 ; g ; Kr-87 ; -1 ; 268 ; 
4027.1 ; 0.5 ; 0.092 ; 0.020 ; g ; Kr-87 ; -1 ; 269 ; 
4050.0 ; 0.4 ; 0.10 ; 0.03 ; g ; Kr-87 ; -1 ; 270 ; 
4055.1 ; 0.8 ; 0.011 ; 0.004 ; g ; Kr-87 ; -1 ; 271 ; 
4092.8 ; 0.5 ; 0.10 ; 0.03 ; g ; Kr-87 ; -1 ; 272 ; 
4109.86 ; 0.20 ; 0.10 ; 0.01 ; g ; Kr-87 ; -1 ; 273 ; 
4136.3 ; 0.4 ; 0.26 ; 0.08 ; g ; Kr-87 ; -1 ; 274 ; 
4180.54 ; 0.10 ; 4.0 ; 0.3 ; g ; Kr-87 ; -1 ; 275 ; 
4192 ; 1 ; 0.077 ; 0.020 ; g ; Kr-87 ; -1 ; 276 ; 
4204.0 ; 1.5 ; 0.23 ; 0.09 ; g ; Kr-87 ; -1 ; 277 ; 
4219.1 ; 0.7 ; 0.10 ; 0.04 ; g ; Kr-87 ; -1 ; 278 ; 
4223.3 ; 0.3 ; 0.076 ; 0.008 ; g ; Kr-87 ; -1 ; 279 ; 
4231.0 ; 0.4 ; 0.13 ; 0.02 ; g ; Kr-87 ; -1 ; 280 ; 
4241.66 ; 0.20 ; 0.050 ; 0.005 ; g ; Kr-87 ; -1 ; 281 ; 
4258.4 ; 0.3 ; 0.027 ; 0.003 ; g ; Kr-87 ; -1 ; 282 ; 
4265.0 ; 0.6 ; 0.11 ; 0.02 ; g ; Kr-87 ; -1 ; 283 ; 
4297.18 ; 0.15 ; 0.53 ; 0.04 ; g ; Kr-87 ; -1 ; 284 ; 
4311.9 ; 1.0 ; 0.064 ; 0.020 ; g ; Kr-87 ; -1 ; 285 ; 
4326.83 ; 0.20 ; 0.27 ; 0.02 ; g ; Kr-87 ; -1 ; 286 ; 
4523.96 ; 0.20 ; 0.29 ; 0.03 ; g ; Kr-87 ; -1 ; 287 ; 
4533.8 ; 0.3 ; 0.068 ; 0.007 ; g ; Kr-87 ; -1 ; 288 ; 
4539.3 ; 1.0 ; 0.069 ; 0.020 ; g ; Kr-87 ; -1 ; 228 ; 
4548.16 ; 0.20 ; 0.120 ; 0.009 ; g ; Kr-87 ; -1 ; 290 ; 
4564.1 ; 0.5 ; 0.029 ; 0.006 ; g ; Kr-87 ; -1 ; 291 ; 
4572.36 ; 0.15 ; 0.88 ; 0.06 ; g ; Kr-87 ; -1 ; 292 ; 
4581.90 ; 0.17 ; 0.11 ; 0.04 ; g ; Kr-87 ; -1 ; 293 ; 
4596.4 ; 0.6 ; 0.22 ; 0.06 ; g ; Kr-87 ; -1 ; 294 ; 
4620.77 ; 0.20 ; 0.44 ; 0.04 ; g ; Kr-87 ; -1 ; 295 ; 
4644.58 ; 0.20 ; 0.82 ; 0.07 ; g ; Kr-87 ; -1 ; 296 ; 
4663.4 ; 0.4 ; 0.42 ; 0.04 ; g ; Kr-87 ; -1 ; 297 ; 
4669.9 ; 0.4 ; 0.28 ; 0.04 ; g ; Kr-87 ; -1 ; 298 ; 
4710.23 ; 0.20 ; 0.39 ; 0.04 ; g ; Kr-87 ; -1 ; 299 ; 
4728.1 ; 1.0 ; 0.051 ; 0.020 ; g ; Kr-87 ; -1 ; 300 ; 
4734.44 ; 0.20 ; 0.24 ; 0.02 ; g ; Kr-87 ; -1 ; 301 ; 
4752.57 ; 0.20 ; 0.32 ; 0.03 ; g ; Kr-87 ; -1 ; 302 ; 
4770.43 ; 0.20 ; 0.26 ; 0.03 ; g ; Kr-87 ; -1 ; 303 ; 
4784.32 ; 0.15 ; 1.8 ; 0.1 ; g ; Kr-87 ; -1 ; 304 ; 
4807.8 ; 0.4 ; 0.15 ; 0.02 ; g ; Kr-87 ; -1 ; 305 ; 
4824.8 ; 0.4 ; 0.14 ; 0.02 ; g ; Kr-87 ; -1 ; 306 ; 
4829.8 ; 0.8 ; 0.0038 ; 0.0010 ; g ; Kr-87 ; -1 ; 307 ; 
4836.15 ; 0.20 ; 0.22 ; 0.02 ; g ; Kr-87 ; -1 ; 308 ; 
4871.90 ; 0.15 ; 0.45 ; 0.03 ; g ; Kr-87 ; -1 ; 309 ; 
4889.3 ; 0.5 ; 0.082 ; 0.020 ; g ; Kr-87 ; -1 ; 310 ; 
4917.6 ; 1.1 ; 0.13 ; 0.40 ; g ; Kr-87 ; -1 ; 311 ; 
4925.6 ; 0.7 ; 0.18 ; 0.04 ; g ; Kr-87 ; -1 ; 312 ; 
4961.54 ; 0.15 ; 2.0 ; 0.1 ; g ; Kr-87 ; -1 ; 313 ; 
4975.9 ; 0.9 ; 0.07 ; 0.02 ; g ; Kr-87 ; -1 ; 314 ; 
5003.0 ; 0.5 ; 0.054 ; 0.004 ; g ; Kr-87 ; -1 ; 315 ; 
5021.5 ; 0.3 ; 0.16 ; 0.03 ; g ; Kr-87 ; -1 ; 316 ; 
5033.7 ; 0.6 ; 0.046 ; 0.010 ; g ; Kr-87 ; -1 ; 331 ; 
5044.5 ; 3.0 ; 0.44 ; 0.04 ; g ; Kr-87 ; -1 ; 318 ; 
5049.4 ; 2.2 ; 0.016 ; 0.010 ; g ; Kr-87 ; -1 ; 319 ; 
5059.53 ; 0.20 ; 0.28 ; 0.03 ; g ; Kr-87 ; -1 ; 320 ; 
5076.08 ; 0.20 ; 0.19 ; 0.02 ; g ; Kr-87 ; -1 ; 321 ; 
5088.7 ; 0.4 ; 0.088 ; 0.010 ; g ; Kr-87 ; -1 ; 322 ; 
5103.39 ; 0.20 ; 0.43 ; 0.04 ; g ; Kr-87 ; -1 ; 323 ; 
5120.23 ; 0.20 ; 0.53 ; 0.05 ; g ; Kr-87 ; -1 ; 324 ; 
5135.92 ; 0.20 ; 0.16 ; 0.02 ; g ; Kr-87 ; -1 ; 325 ; 
5154.9 ; 0.6 ; 0.04 ; 0.01 ; g ; Kr-87 ; -1 ; 326 ; 
5166.6 ; 1.6 ; 0.016 ; 0.009 ; g ; Kr-87 ; -1 ; 327 ; 
5183.2 ; 0.3 ; 0.18 ; 0.02 ; g ; Kr-87 ; -1 ; 328 ; 
5195.02 ; 0.20 ; 0.53 ; 0.05 ; g ; Kr-87 ; -1 ; 329 ; 
5200.84 ; 0.20 ; 0.55 ; 0.04 ; g ; Kr-87 ; -1 ; 330 ; 
5214.3 ; 0.3 ; 0.21 ; 0.02 ; g ; Kr-87 ; -1 ; 331 ; 
5245.4 ; 0.3 ; 0.18 ; 0.02 ; g ; Kr-87 ; -1 ; 332 ; 
5281.5 ; 0.9 ; 0.011 ; 0.004 ; g ; Kr-87 ; -1 ; 333 ; 
5318.4 ; 0.9 ; 0.024 ; 0.009 ; g ; Kr-87 ; -1 ; 334 ; 
5340.0 ; 0.3 ; 0.14 ; 0.02 ; g ; Kr-87 ; -1 ; 335 ; 
5362.5 ; 1.2 ; 0.024 ; 0.010 ; g ; Kr-87 ; -1 ; 336 ; 
5369.9 ; 0.3 ; 0.14 ; 0.02 ; g ; Kr-87 ; -1 ; 337 ; 
5382.9 ; 0.3 ; 0.15 ; 0.02 ; g ; Kr-87 ; -1 ; 338 ; 
5395.3 ; 1.0 ; 0.024 ; 0.006 ; g ; Kr-87 ; -1 ; 339 ; 
5406.16 ; 0.20 ; 0.21 ; 0.05 ; g ; Kr-87 ; -1 ; 340 ; 
5419.7 ; 0.5 ; 0.047 ; 0.015 ; g ; Kr-87 ; -1 ; 341 ; 
5424.0 ; 0.9 ; 0.029 ; 0.010 ; g ; Kr-87 ; -1 ; 342 ; 
5439.7 ; 0.9 ; 0.010 ; 0.003 ; g ; Kr-87 ; -1 ; 343 ; 
5454.7 ; 0.3 ; 0.19 ; 0.02 ; g ; Kr-87 ; -1 ; 344 ; 
5473.56 ; 0.20 ; 0.38 ; 0.03 ; g ; Kr-87 ; -1 ; 345 ; 
5546.5 ; 0.6 ; 0.033 ; 0.005 ; g ; Kr-87 ; -1 ; 346 ; 
5561.7 ; 0.9 ; 0.022 ; 0.007 ; g ; Kr-87 ; -1 ; 347 ; 
5588.6 ; 1.0 ; 0.015 ; 0.004 ; g ; Kr-87 ; -1 ; 348 ; 
5594.5 ; 0.3 ; 0.061 ; 0.005 ; g ; Kr-87 ; -1 ; 349 ; 
5606.2 ; 0.5 ; 0.049 ; 0.006 ; g ; Kr-87 ; -1 ; 350 ; 
5635.0 ; 0.5 ; 0.040 ; 0.005 ; g ; Kr-87 ; -1 ; 351 ; 
5648.6 ; 0.9 ; 0.006 ; 0.002 ; g ; Kr-87 ; -1 ; 352 ; 
5659.7 ; 0.4 ; 0.027 ; 0.003 ; g ; Kr-87 ; -1 ; 353 ; 
5672.1 ; 0.4 ; 0.039 ; 0.004 ; g ; Kr-87 ; -1 ; 354 ; 
5685.4 ; 0.3 ; 0.11 ; 0.01 ; g ; Kr-87 ; -1 ; 355 ; 
5698.6 ; 0.4 ; 0.018 ; 0.002 ; g ; Kr-87 ; -1 ; 356 ; 
5714.7 ; 0.9 ; 0.011 ; 0.002 ; g ; Kr-87 ; -1 ; 357 ; 
5720 ; 3 ; 0.017 ; 0.010 ; g ; Kr-87 ; -1 ; 358 ; 
5793.3 ; 0.4 ; 0.068 ; 0.009 ; g ; Kr-87 ; -1 ; 359 ; 
5821 ; 5 ; 0.009 ; 0.006 ; g ; Kr-87 ; -1 ; 360 ; 
==================================================================================================================
