Nuclide ; Kr-89 
Element ; Krypton
Z ; 36
Daughter(s) ; (B-) ; Rb-89 ; 100
Q- ; 5176
Half-life (min) ; 3.17 ; 0.02
Half-life (s) ; 190.2 ; 1.2
Decay constant (1/s) ; 3.644E-3 ; 0.023E-3
Specific activity (Bq/g) ; 24.66E18 ; 0.16E18
Reference ; NDS 85 - 2000
Emissions (331 lines) sorted by increasing energy
------------------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
3219.84 ; 0.20 ; 0.43 ; 0.05 ; g ; Rb-89 ; -1 ; 269 ; 
3257.0 ; 0.5 ; 0.052 ; 0.013 ; g ; Rb-89 ; -1 ; 270 ; 
3271.3 ; 0.5 ; 0.054 ; 0.013 ; g ; Rb-89 ; -1 ; 271 ; 
3300.0 ; 0.6 ; 0.038 ; 0.013 ; g ; Rb-89 ; -1 ; 272 ; 
3317.9 ; 0.6 ; 0.082 ; 0.019 ; g ; Rb-89 ; -1 ; 273 ; 
3321.9 ; 0.5 ; 0.070 ; 0.017 ; g ; Rb-89 ; -1 ; 274 ; 
3340.8 ; 0.9 ; 0.036 ; 0.015 ; g ; Rb-89 ; -1 ; 275 ; 
3347.4 ; 0.6 ; 0.068 ; 0.017 ; g ; Rb-89 ; -1 ; 276 ; 
3351.9 ; 0.9 ; 0.042 ; 0.015 ; g ; Rb-89 ; -1 ; 277 ; 
3361.7 ; 0.2 ; 1.05 ; 0.11 ; g ; Rb-89 ; -1 ; 278 ; 
3371.1 ; 0.4 ; 0.62 ; 0.07 ; g ; Rb-89 ; -1 ; 279 ; 
3399.9 ; 0.3 ; 0.137 ; 0.017 ; g ; Rb-89 ; -1 ; 280 ; 
3439.6 ; 0.6 ; 0.044 ; 0.013 ; g ; Rb-89 ; -1 ; 281 ; 
3463.3 ; 1.2 ; 0.042 ; 0.025 ; g ; Rb-89 ; -1 ; 282 ; 
3503.6 ; 1.4 ; 0.020 ; 0.013 ; g ; Rb-89 ; -1 ; 283 ; 
3532.88 ; 0.20 ; 1.35 ; 0.12 ; g ; Rb-89 ; -1 ; 284 ; 
3567.9 ; 0.7 ; 0.056 ; 0.019 ; g ; Rb-89 ; -1 ; 285 ; 
3574.0 ; 1.5 ; 0.06 ; 0.03 ; g ; Rb-89 ; -1 ; 286 ; 
3583.9 ; 0.3 ; 0.26 ; 0.03 ; g ; Rb-89 ; -1 ; 287 ; 
3629.2 ; 0.5 ; 0.080 ; 0.015 ; g ; Rb-89 ; -1 ; 288 ; 
3634.4 ; 0.9 ; 0.038 ; 0.013 ; g ; Rb-89 ; -1 ; 289 ; 
3639.1 ; 0.8 ; 0.038 ; 0.013 ; g ; Rb-89 ; -1 ; 290 ; 
3652.3 ; 0.5 ; 0.058 ; 0.013 ; g ; Rb-89 ; -1 ; 291 ; 
3665.4 ; 0.4 ; 0.084 ; 0.013 ; g ; Rb-89 ; -1 ; 292 ; 
3677.7 ; 0.4 ; 0.066 ; 0.013 ; g ; Rb-89 ; -1 ; 293 ; 
3717.8 ; 0.4 ; 0.84 ; 0.08 ; g ; Rb-89 ; -1 ; 294 ; 
3721.5 ; 0.9 ; 0.048 ; 0.021 ; g ; Rb-89 ; -1 ; 295 ; 
3732.5 ; 0.6 ; 0.14 ; 0.05 ; g ; Rb-89 ; -1 ; 296 ; 
3756.5 ; 1.3 ; 0.016 ; 0.010 ; g ; Rb-89 ; -1 ; 297 ; 
3781.4 ; 0.4 ; 0.133 ; 0.015 ; g ; Rb-89 ; -1 ; 298 ; 
3809.5 ; 0.8 ; 0.020 ; 0.009 ; g ; Rb-89 ; -1 ; 299 ; 
3827.4 ; 0.4 ; 0.139 ; 0.018 ; g ; Rb-89 ; -1 ; 300 ; 
3837.6 ; 0.5 ; 0.082 ; 0.012 ; g ; Rb-89 ; -1 ; 301 ; 
3842.7 ; 0.4 ; 0.111 ; 0.014 ; g ; Rb-89 ; -1 ; 302 ; 
3882.5 ; 0.6 ; 0.040 ; 0.009 ; g ; Rb-89 ; -1 ; 303 ; 
3898.4 ; 1.0 ; 0.034 ; 0.019 ; g ; Rb-89 ; -1 ; 304 ; 
3901.7 ; 0.4 ; 0.135 ; 0.022 ; g ; Rb-89 ; -1 ; 305 ; 
3923.0 ; 0.4 ; 0.42 ; 0.04 ; g ; Rb-89 ; -1 ; 306 ; 
3965.5 ; 0.4 ; 0.209 ; 0.021 ; g ; Rb-89 ; -1 ; 307 ; 
3977.5 ; 0.4 ; 0.34 ; 0.06 ; g ; Rb-89 ;  ;  ; 
3996.0 ; 0.4 ; 0.143 ; 0.015 ; g ; Rb-89 ; -1 ; 310 ; 
4004.9 ; 0.7 ; 0.028 ; 0.009 ; g ; Rb-89 ; -1 ; 311 ; 
4043.8 ; 1.0 ; 0.020 ; 0.009 ; g ; Rb-89 ; -1 ; 312 ; 
4048.0 ; 0.5 ; 0.117 ; 0.014 ; g ; Rb-89 ; -1 ; 313 ; 
4081.4 ; 0.5 ; 0.074 ; 0.011 ; g ; Rb-89 ; -1 ; 314 ; 
4117.7 ; 1.1 ; 0.014 ; 0.006 ; g ; Rb-89 ; -1 ; 315 ; 
4143.0 ; 1.2 ; 0.026 ; 0.009 ; g ; Rb-89 ; -1 ; 316 ; 
4146.9 ; 1.3 ; 0.016 ; 0.008 ; g ; Rb-89 ; -1 ; 317 ; 
4162.6 ; 0.6 ; 0.028 ; 0.007 ; g ; Rb-89 ; -1 ; 318 ; 
4176.2 ; 1.1 ; 0.012 ; 0.006 ; g ; Rb-89 ; -1 ; 319 ; 
4184.3 ; 0.6 ; 0.050 ; 0.009 ; g ; Rb-89 ; -1 ; 320 ; 
4253.3 ; 1.0 ; 0.014 ; 0.006 ; g ; Rb-89 ; -1 ; 321 ; 
4267.7 ; 0.6 ; 0.028 ; 0.007 ; g ; Rb-89 ; -1 ; 322 ; 
4279.4 ; 0.7 ; 0.020 ; 0.007 ; g ; Rb-89 ; -1 ; 323 ; 
4307.4 ; 1.1 ; 0.010 ; 0.006 ; g ; Rb-89 ; -1 ; 324 ; 
4321.2 ; 1.1 ; 0.010 ; 0.004 ; g ; Rb-89 ; -1 ; 325 ; 
4341.1 ; 0.6 ; 0.105 ; 0.012 ; g ; Rb-89 ; -1 ; 326 ; 
4368.4 ; 0.8 ; 0.042 ; 0.007 ; g ; Rb-89 ; -1 ; 327 ; 
4405.1 ; 1.2 ; 0.008 ; 0.004 ; g ; Rb-89 ; -1 ; 328 ; 
4448.1 ; 1.2 ; 0.010 ; 0.004 ; g ; Rb-89 ; -1 ; 329 ; 
4478.3 ; 0.9 ; 0.014 ; 0.005 ; g ; Rb-89 ; -1 ; 330 ; 
4489.2 ; 0.8 ; 0.135 ; 0.015 ; g ; Rb-89 ; -1 ; 331 ; 
4631.5 ; 0.8 ; 0.028 ; 0.007 ; g ; Rb-89 ; -1 ; 332 ; 
4655.6 ; 0.7 ; 0.010 ; 0.004 ; g ; Rb-89 ; -1 ; 333 ; 
4685.6 ; 1.2 ; 0.008 ; 0.004 ; g ; Rb-89 ; -1 ; 334 ; 
4701.5 ; 0.9 ; 0.010 ; 0.004 ; g ; Rb-89 ; -1 ; 335 ; 
==================================================================================================================
